[Instruction_Cache] NUMBER SETS: 8
[Instruction_Cache] INDEX BITS: 3
[Instruction_Cache] TAG BITS: 27
[Instruction_Cache] BLOCK OFFSET BITS: 0
[Data_Cache] NUMBER SETS: 8
[Data_Cache] INDEX BITS: 3
[Data_Cache] TAG BITS: 27
[Data_Cache] BLOCK OFFSET BITS: 0
[Unified_Cache] NUMBER SETS: 128
[Unified_Cache] INDEX BITS: 7
[Unified_Cache] TAG BITS: 23
[Unified_Cache] BLOCK OFFSET BITS: 0
      Time        addr       rdata valid ready          rw        addr       rdata       wdata wstrb valid ready
 119980 ns 0x000000074 0x006e7d263     1     0           0 0x000000000 0x000000002 0x000000003  0x00     0     0
 119990 ns 0x000000074 0x0fe842783     1     1           0 0x000000000 0x000000002 0x000000003  0x00     0     0
    120 us 0x000000074 0x0fe842783     0     0           0 0x0ffffffea 0x000000002 0x000000003  0x00     0     0
 120010 ns 0x000000074 0x0fe842783     0     0           0 0x0ffffffe8 0x000000002 0x000000000  0x00     0     0
 120020 ns 0x000000074 0x0fe842783     0     0           0 0x0ffffffe8 0x000000002 0x000000000  0x00     1     0
 120030 ns 0x000000074 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     1
 120040 ns 0x000000074 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120050 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 000000078
 120060 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 000000078DONE 
 120070 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120080 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120090 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120100 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120110 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120120 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120130 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120140 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120150 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120160 ns 0x000000078 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120170 ns 0x000000078 0x000279793     1     1           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 120180 ns 0x000000078 0x000279793     0     0           0 0x000000000 0x000000001 0x000000000  0x00     0     0
 120190 ns 0x000000078 0x000279793     0     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120200 ns 0x000000078 0x000279793     0     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120210 ns 0x000000078 0x000279793     0     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120220 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 00000007c
 120230 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 00000007cDONE 
 120240 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120250 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120260 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120270 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120280 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120290 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120300 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120310 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120320 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120330 ns 0x00000007c 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120340 ns 0x00000007c 0x0ff040713     1     1           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 120350 ns 0x00000007c 0x0ff040713     0     0           0 0x0fffffff1 0x000000001 0x0ffffffd0  0x00     0     0
 120360 ns 0x00000007c 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120370 ns 0x00000007c 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120380 ns 0x00000007c 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120390 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 000000080
 120400 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 000000080DONE 
 120410 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120420 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120430 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120440 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120450 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120460 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120470 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120480 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120490 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120500 ns 0x000000080 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120510 ns 0x000000080 0x000f707b3     1     1           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 120520 ns 0x000000080 0x000f707b3     0     0           0 0x000000000 0x000000001 0x000000000  0x00     0     0
 120530 ns 0x000000080 0x000f707b3     0     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120540 ns 0x000000080 0x000f707b3     0     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120550 ns 0x000000080 0x000f707b3     0     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120560 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
responding ot add 000000084
 120570 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
responding ot add 000000084DONE 
 120580 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120590 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120600 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120610 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120620 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120630 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120640 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120650 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120660 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120670 ns 0x000000084 0x000f707b3     1     0           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120680 ns 0x000000084 0x0fe07a783     1     1           0 0x0fffffff4 0x000000001 0x000000004  0x00     0     0
 120690 ns 0x000000084 0x0fe07a783     0     0           0 0x0ffffffd0 0x000000001 0x000000004  0x00     0     0
 120700 ns 0x000000084 0x0fe07a783     0     0           0 0x0ffffffd4 0x000000001 0x000000000  0x00     0     0
 120710 ns 0x000000084 0x0fe07a783     0     0           0 0x0ffffffd4 0x000000001 0x000000000  0x00     1     0
 120720 ns 0x000000084 0x0fe07a783     0     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     1     1
 120730 ns 0x000000084 0x0fe07a783     0     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120740 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
responding ot add 000000088
 120750 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
responding ot add 000000088DONE 
 120760 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120770 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120780 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120790 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120800 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120810 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120820 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120830 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120840 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120850 ns 0x000000088 0x0fe07a783     1     0           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120860 ns 0x000000088 0x0fef42223     1     1           0 0x0ffffffd4 0x000000003 0x000000000  0x00     0     0
 120870 ns 0x000000088 0x0fef42223     0     0           1 0x0ffffffd8 0x000000003 0x000000000  0x0f     0     0
 120880 ns 0x000000088 0x0fef42223     0     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 120890 ns 0x000000088 0x0fef42223     0     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     1     0
 120900 ns 0x000000088 0x0fef42223     0     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     1     0
 120910 ns 0x000000088 0x0fef42223     0     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     1     1
 120920 ns 0x000000088 0x0fef42223     0     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 120930 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
responding ot add 00000008c
 120940 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
responding ot add 00000008cDONE 
 120950 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 120960 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 120970 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 120980 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 120990 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
    121 us 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 121010 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 121020 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 121030 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 121040 ns 0x00000008c 0x0fef42223     1     0           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 121050 ns 0x00000008c 0x0fe842783     1     1           1 0x0ffffffe4 0x000000003 0x000000003  0x0f     0     0
 121060 ns 0x00000008c 0x0fe842783     0     0           0 0x0ffffffe8 0x000000003 0x000000003  0x00     0     0
 121070 ns 0x00000008c 0x0fe842783     0     0           0 0x0ffffffe8 0x000000003 0x000000000  0x00     0     0
 121080 ns 0x00000008c 0x0fe842783     0     0           0 0x0ffffffe8 0x000000003 0x000000000  0x00     1     0
 121090 ns 0x00000008c 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     1
 121100 ns 0x00000008c 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121110 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 000000090
 121120 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 000000090DONE 
 121130 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121140 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121150 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121160 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121170 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121180 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121190 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121200 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121210 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121220 ns 0x000000090 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121230 ns 0x000000090 0x000178793     1     1           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 121240 ns 0x000000090 0x000178793     0     0           0 0x000000001 0x000000001 0x000000000  0x00     0     0
 121250 ns 0x000000090 0x000178793     0     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121260 ns 0x000000090 0x000178793     0     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121270 ns 0x000000090 0x000178793     0     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121280 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
responding ot add 000000094
 121290 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
responding ot add 000000094DONE 
 121300 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121310 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121320 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121330 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121340 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121350 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121360 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121370 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121380 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121390 ns 0x000000094 0x000178793     1     0           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121400 ns 0x000000094 0x000279793     1     1           0 0x000000002 0x000000001 0x000000000  0x00     0     0
 121410 ns 0x000000094 0x000279793     0     0           0 0x000000004 0x000000001 0x000000000  0x00     0     0
 121420 ns 0x000000094 0x000279793     0     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121430 ns 0x000000094 0x000279793     0     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121440 ns 0x000000094 0x000279793     0     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121450 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 000000098
 121460 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 000000098DONE 
 121470 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121480 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121490 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121500 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121510 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121520 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121530 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121540 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121550 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121560 ns 0x000000098 0x000279793     1     0           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121570 ns 0x000000098 0x0ff040713     1     1           0 0x000000008 0x000000001 0x0ffffffd0  0x00     0     0
 121580 ns 0x000000098 0x0ff040713     0     0           0 0x0fffffff2 0x000000001 0x0ffffffd0  0x00     0     0
 121590 ns 0x000000098 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121600 ns 0x000000098 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121610 ns 0x000000098 0x0ff040713     0     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121620 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 00000009c
 121630 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
responding ot add 00000009cDONE 
 121640 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121650 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121660 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121670 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121680 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121690 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121700 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121710 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121720 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121730 ns 0x00000009c 0x0ff040713     1     0           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121740 ns 0x00000009c 0x000f707b3     1     1           0 0x0fffffff0 0x000000001 0x000000000  0x00     0     0
 121750 ns 0x00000009c 0x000f707b3     0     0           0 0x000000000 0x000000001 0x000000000  0x00     0     0
 121760 ns 0x00000009c 0x000f707b3     0     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121770 ns 0x00000009c 0x000f707b3     0     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121780 ns 0x00000009c 0x000f707b3     0     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121790 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
responding ot add 0000000a0
 121800 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
responding ot add 0000000a0DONE 
 121810 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121820 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121830 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121840 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121850 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121860 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121870 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121880 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121890 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121900 ns 0x0000000a0 0x000f707b3     1     0           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121910 ns 0x0000000a0 0x0fe07a703     1     1           0 0x0fffffff8 0x000000001 0x000000008  0x00     0     0
 121920 ns 0x0000000a0 0x0fe07a703     0     0           0 0x0ffffffd0 0x000000001 0x000000008  0x00     0     0
 121930 ns 0x0000000a0 0x0fe07a703     0     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     0     0
 121940 ns 0x0000000a0 0x0fe07a703     0     0           0 0x0ffffffd8 0x000000001 0x000000000  0x00     1     0
 121950 ns 0x0000000a0 0x0fe07a703     0     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     1     1
 121960 ns 0x0000000a0 0x0fe07a703     0     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 121970 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
responding ot add 0000000a4
 121980 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
responding ot add 0000000a4DONE 
 121990 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
    122 us 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122010 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122020 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122030 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122040 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122050 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122060 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122070 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122080 ns 0x0000000a4 0x0fe07a703     1     0           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122090 ns 0x0000000a4 0x0fe842783     1     1           0 0x0ffffffd8 0x000000002 0x000000000  0x00     0     0
 122100 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe0 0x000000002 0x000000000  0x00     0     0
 122110 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000002 0x000000000  0x00     0     0
 122120 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000002 0x000000000  0x00     1     0
 122130 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     1     1
 122140 ns 0x0000000a4 0x0fe842783     0     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122150 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000a8
 122160 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
responding ot add 0000000a8DONE 
 122170 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122180 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122190 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122200 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122210 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122220 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122230 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122240 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122250 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122260 ns 0x0000000a8 0x0fe842783     1     0           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122270 ns 0x0000000a8 0x000279793     1     1           0 0x0ffffffe8 0x000000001 0x000000000  0x00     0     0
 122280 ns 0x0000000a8 0x000279793     0     0           0 0x000000000 0x000000001 0x000000000  0x00     0     0
 122290 ns 0x0000000a8 0x000279793     0     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122300 ns 0x0000000a8 0x000279793     0     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122310 ns 0x0000000a8 0x000279793     0     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
 122320 ns 0x0000000ac 0x000279793     1     0           0 0x000000004 0x000000001 0x0ffffffd0  0x00     0     0
responding ot add 0000000ac
